Timestamp,PM2.5 (µg/m³)
13851,9.86
13852,8.892
13853,10.062
13854,10.235
13855,9.975
13856,5.923
13857,31.795
13858,27.412
13859,20.678
13860,25.882
13861,24.205
13862,26.688
13863,17.312
13864,25.908
13865,8.71
13866,22.552
13867,17.278
13868,18.22
13869,10.4
13870,15.77
13871,19.455
13872,9.96
13873,17.112
13874,15.958
13875,7.783
13876,9.345
13877,20.705
13878,16.63
13879,16.825
13880,20.595
13881,21.75
13882,31.24
13883,17.312
13884,26.018
13885,30.195
13886,13.955
13887,21.702
13888,25.068
13889,11.932
13890,15.288
13891,19.872
13892,9.768
13893,17.168
13894,10.278
13895,8.123
13896,18.505
13897,4.165
13898,13.602
13899,13.098
13900,10.528
13901,10.002
13902,14.762
13903,9.632
13904,21.922
13905,30.658
13906,17.33
13907,24.432
13908,32.75
13909,33.08
13910,23.412
13911,22.268
13912,30.788
13913,21.135
13914,21.075
13915,26.85
13916,14.34
13917,8.71
13918,7.967
13919,19.178
13920,9.982
13921,5.408
13922,19.805
13923,12.25
13924,19.595
13925,17.62
13926,14.108
13927,21.252
13928,24.472
13929,30.782
13930,19.36
13931,21.098
13932,28.212
13933,22.47
13934,33.692
13935,43.158
13936,47.225
13937,41.615
13938,38.668
13939,52.718
13940,37.325
13941,7.443
13942,8.86
13943,21.652
13944,27.718
13945,33.488
13946,31.94
13947,30.678
13948,34.048
13949,14.435
13950,20.73
13951,27.848
13952,17.398
13953,35.235
13954,37.78
13955,24.712
13956,3.39
13957,17.982
13958,30.865
13959,29.498
13960,27.318
13961,27.552
13962,41.802
13963,36.54
13964,34.375
13965,36.068
13966,39.86
13967,47.96
13968,45.862
13969,43.835
13970,35.332
13971,21.935
13972,15.85
13973,16.27
13974,12.718
13975,16.618
13976,14.88
13977,19.875
13978,26.03
13979,29.122
13980,25.245
13981,28.245
13982,14.525
13983,15.765
13984,18.738
13985,18.032
13986,27.235
13987,26.702
13988,16.352
13989,16.925
13990,17.5
13991,18.825
13992,23.138
13993,16.2
13994,16.808
13995,20.86
13996,8.238
13997,2.915
13998,13.698
13999,17.788
14000,14.135
14001,24.45
14002,31.71
14003,18.865
14004,33.838
14005,22.715
14006,24.198
14007,25.7
14008,14.098
14009,18.728
14010,24.208
14011,17.278
14012,18.98
14013,25.86
14014,16.892
14015,24.57
14016,20.388
14017,17.612
14018,19.892
14019,16.875
14020,16.282
14021,13.668
14022,13.458
14023,12.185
14024,26.822
14025,16.282
14026,24.905
14027,28.315
14028,24.735
14029,23.162
14030,26.142
14031,16.032
14032,22.522
14033,20.79
14034,17.325
14035,23.468
14036,6.34
14037,15.063
14038,18.435
14039,21.752
14040,17.688
14041,18.665
14042,25.528
14043,19.355
14044,14.975
14045,25.7
14046,13.29
14047,9.552
14048,23.612
14049,21.795
14050,28.302
14051,15.595
14052,20.878
14053,36.69
14054,23.198
14055,18.37
14056,29.78
14057,24.222
14058,26.728
14059,29.615
14060,26.225
14061,29.388
14062,29.62
14063,23.45
14064,25.558
14065,21.21
14066,23.245
14067,29.462
14068,21.238
14069,19.865
14070,23.07
14071,12.445
14072,22.995
14073,24.5
14074,18.65
14075,33.46
14076,26.525
14077,27.475
14078,25.49
14079,18.042
14080,28.002
14081,27.402
14082,23.862
14083,25.228
14084,25.288
14085,16.317
14086,14.39
14087,22.845
14088,25.308
14089,29.778
14090,25.82
14091,19.97
14092,25.215
14093,26.58
14094,21.192
14095,18.402
14096,14.942
14097,30.32
14098,33.855
14099,23.59
14100,31.698
14101,28.83
14102,25.86
14103,27.725
14104,21.725
14105,28.958
14106,37.718
14107,27.838
14108,24.558
14109,30.718
14110,26.15
14111,37.438
14112,29.932
14113,20.972
14114,19.412
14115,19.545
14116,16.66
14117,20.062
14118,17.722
14119,14.735
14120,17.202
14121,22.458
14122,22.682
14123,20.408
14124,23.52
14125,25.61
14126,25.232
14127,21.535
14128,23.095
14129,19.768
14130,9.153
14131,9.37
14132,21.948
14133,22.67
14134,12.595
14135,14.0
14136,15.08
14137,14.558
14138,10.288
14139,17.075
14140,5.082
14141,23.578
14142,18.602
14143,9.948
14144,16.048
14145,32.682
14146,16.445
14147,30.178
14148,22.91
14149,22.328
14150,24.242
14151,19.87
14152,24.812
14153,22.93
14154,18.615
14155,24.522
14156,26.768
14157,24.118
14158,31.722
14159,19.678
14160,19.555
14161,30.748
14162,18.995
14163,18.312
14164,24.99
14165,9.09
14166,24.53
14167,23.498
14168,28.768
14169,33.628
14170,17.982
14171,37.925
14172,29.468
14173,23.688
14174,28.212
14175,24.318
14176,13.928
14177,23.49
14178,23.345
14179,19.138
14180,29.215
14181,40.715
14182,45.492
14183,47.135
14184,23.778
14185,32.223
14186,33.232
14187,30.642
14188,31.848
14189,36.878
14190,39.588
14191,43.982
14192,39.482
14193,34.805
14194,48.608
14195,47.182
14196,44.262
14197,40.855
14198,40.178
14199,14.658
14200,12.845
14201,13.86
14202,30.968
14203,34.288
14204,36.872
14205,55.48
14206,46.728
14207,32.742
14208,38.0
14209,33.192
14210,33.118
14211,42.305
14212,28.082
14213,38.51
14214,29.225
14215,27.325
14216,33.188
14217,43.45
14218,42.38
14219,44.472
14220,31.848
14221,34.058
14222,39.525
14223,28.425
14224,38.105
14225,20.835
14226,31.472
14227,41.125
14228,31.145
14229,30.372
14230,38.94
14231,30.448
14232,26.152
14233,28.425
14234,15.902
14235,25.695
14236,35.675
14237,20.055
14238,26.29
14239,17.297
14240,16.455
14241,34.34
14242,31.028
14243,32.185
14244,29.068
14245,28.152
14246,24.945
14247,19.935
14248,23.235
14249,26.79
14250,6.747
14251,24.75
14252,23.722
14253,28.498
14254,24.792
14255,25.222
14256,30.975
14257,26.29
14258,27.485
14259,23.48
14260,13.06
14261,17.015
14262,14.165
14263,14.068
14264,28.97
14265,27.66
14266,22.728
14267,62.715
14268,223.763
14269,173.924
14270,124.085
14271,91.72
14272,63.82
14273,53.945
14274,51.388
14275,55.458
14276,36.87
14277,53.72
14278,51.64
14279,54.878
14280,57.42
14281,68.152
14282,66.105
14283,79.575
14284,67.435
14285,23.132
14286,17.878
14287,6.565
14288,19.445
14289,33.015
14290,52.618
14291,41.908
14292,50.61
14293,45.085
14294,47.975
14295,34.24
14296,29.018
14297,38.198
14298,32.328
14299,38.218
14300,45.485
14301,41.948
14302,54.17
14303,62.85
14304,63.938
14305,58.522
14306,55.265
14307,45.99
14308,52.478
14309,56.872
14310,52.362
14311,52.808
14312,24.595
14313,31.885
14314,29.762
14315,26.502
14316,27.33
14317,19.915
14318,12.5
14319,5.052
14320,14.58
14321,22.115
14322,21.532
14323,27.385
14324,26.952
14325,36.655
14326,58.825
14327,42.362
14328,35.305
14329,35.975
14330,28.63
14331,36.668
14332,35.468
14333,31.63
14334,49.402
14335,41.032
14336,40.562
14337,48.81
14338,37.76
14339,40.433
14340,45.042
14341,38.552
14342,31.23
14343,27.09
14344,27.515
14345,35.555
14346,36.9
14347,48.088
14348,54.978
14349,46.852
14350,28.898
14351,35.428
14352,40.882
14353,39.42
14354,44.858
14355,43.81
14356,50.168
14357,52.378
14358,33.46
14359,16.362
14360,21.268
14361,42.558
14362,32.935
14363,33.852
14364,20.972
14365,5.447
14366,36.433
14367,28.715
14368,35.615
14369,44.295
14370,26.832
14371,25.872
14372,11.48
14373,10.918
14374,10.008
14375,8.612
14376,13.585
14377,9.7
14378,6.632
14379,13.432
14380,11.26
14381,20.635
14382,31.12
14383,19.082
14384,27.695
14385,30.965
14386,20.47
14387,28.585
14388,22.86
14389,16.525
14390,34.46
14391,33.495
14392,22.265
14393,33.955
14394,21.915
14395,19.535
14396,21.935
14397,19.758
14398,26.095
14399,24.952
14400,22.438
14401,38.858
14402,24.992
14403,25.532
14404,24.662
14405,13.272
14406,13.2
14407,18.468
14408,20.485
14409,32.77
14410,21.71
14411,27.65
14412,34.368
14413,24.398
14414,24.538
14415,21.89
14416,10.278
14417,24.882
14418,27.108
14419,31.128
14420,22.135
14421,26.522
14422,19.515
14423,20.585
14424,24.33
14425,15.198
14426,18.168
14427,28.418
14428,15.325
14429,27.96
14430,23.035
14431,14.99
14432,28.14
14433,47.655
14434,34.748
14435,40.575
14436,32.418
14437,35.022
14438,33.07
14439,23.362
14440,29.1
14441,33.525
14442,31.758
14443,33.19
14444,40.175
14445,37.438
14446,41.812
14447,42.868
14448,35.232
14449,35.538
14450,32.562
14451,38.34
14452,37.81
14453,32.37
14454,31.092
14455,34.785
14456,22.96
14457,49.28
14458,50.518
14459,35.16
14460,18.23
14461,42.415
14462,33.528
14463,41.462
14464,42.865
14465,34.695
14466,40.95
14467,33.908
14468,38.905
14469,36.01
14470,35.648
14471,45.968
14472,52.962
14473,63.648
14474,55.482
14475,49.602
14476,57.2
14477,69.962
14478,59.578
14479,43.628
14480,48.49
14481,53.252
14482,58.118
14483,51.188
14484,52.09
14485,48.035
14486,39.652
14487,36.065
14488,41.095
14489,42.045
14490,50.5
14491,43.49
14492,30.255
14493,7.685
14494,27.068
14495,25.55
14496,24.628
14497,25.502
14498,30.19
14499,46.758
14500,42.765
14501,40.975
14502,44.855
14503,29.29
14504,31.5
14505,50.532
14506,38.66
14507,45.642
14508,47.552
14509,40.538
14510,41.532
14511,38.745
14512,35.855
14513,44.328
14514,35.462
14515,42.905
14516,44.09
14517,42.258
14518,45.598
14519,65.05
14520,64.73
14521,56.015
14522,50.645
14523,26.9
14524,33.5
14525,27.13
14526,25.308
14527,25.475
14528,22.455
14529,32.502
14530,36.09
14531,33.742
14532,47.132
14533,56.875
14534,58.782
14535,40.878
14536,31.6
14537,20.712
14538,23.475
14539,29.515
14540,34.485
14541,45.268
14542,38.092
14543,41.062
14544,37.932
14545,44.552
14546,53.442
14547,54.492
14548,31.97
14549,37.485
14550,36.078
14551,19.638
14552,32.462
14553,46.7
14554,30.865
14555,45.328
14556,42.305
14557,37.715
14558,30.67
14559,29.402
14560,34.632
14561,45.268
14562,37.845
14563,42.138
14564,44.078
14565,38.038
14566,47.695
14567,38.405
14568,32.782
14569,42.71
14570,54.615
14571,51.78
14572,60.855
14573,41.338
14574,51.122
14575,45.058
14576,46.215
14577,31.24
14578,52.582
14579,47.368
14580,48.65
14581,35.29
14582,36.09
14583,38.942
14584,38.865
14585,35.892
14586,35.382
14587,21.448
14588,33.715
14589,36.095
14590,34.825
14591,39.368
14592,37.098
14593,46.182
14594,71.21
14595,51.138
14596,38.175
14597,39.908
14598,32.87
14599,37.698
14600,12.672
14601,45.61
14602,48.195
14603,39.818
14604,36.422
14605,32.508
14606,23.585
14607,21.455
14608,11.425
14609,24.94
14610,30.435
14611,23.47
14612,12.985
14613,36.352
14614,36.088
14615,35.988
14616,30.58
14617,48.072
14618,52.792
14619,43.935
14620,39.985
14621,34.052
14622,34.742
14623,35.675
14624,34.405
14625,39.69
14626,36.178
14627,32.865
14628,38.268
14629,36.15
14630,25.87
14631,22.728
14632,29.845
14633,29.595
14634,35.658
14635,36.308
14636,33.665
14637,38.038
14638,33.64
14639,25.828
14640,33.248
14641,38.628
14642,54.735
14643,44.192
14644,37.562
14645,40.455
14646,41.798
14647,34.475
14648,37.048
14649,36.472
14650,32.472
14651,31.42
14652,31.685
14653,30.215
14654,22.792
14655,22.135
14656,27.2
14657,33.242
14658,36.145
14659,41.98
14660,34.42
14661,33.125
14662,42.918
14663,35.615
14664,37.24
14665,41.695
14666,35.528
14667,44.608
14668,45.408
14669,42.105
14670,47.805
14671,40.928
14672,43.622
14673,39.915
14674,28.53
14675,10.257
14676,20.712
14677,32.905
14678,25.922
14679,87.98
14680,126.018
14681,26.085
14682,19.025
14683,27.005
14684,28.378
14685,24.005
14686,29.878
14687,39.85
14688,31.23
14689,40.582
14690,35.088
14691,42.698
14692,51.992
14693,54.202
14694,43.102
14695,46.392
14696,28.635
14697,38.212
14698,50.048
14699,54.09
14700,61.96
14701,47.665
14702,33.838
14703,31.45
14704,34.608
14705,14.64
14706,7.69
14707,27.918
14708,49.062
14709,41.015
14710,30.793
14711,21.195
14712,26.945
14713,30.945
14714,26.378
14715,41.432
14716,37.788
14717,36.0
14718,34.22
14719,7.68
14720,11.082
14721,31.215
14722,30.412
14723,25.33
14724,29.778
14725,9.62
14726,12.902
14727,11.808
14728,1.44
14729,16.68
14730,26.118
14731,10.615
14732,12.58
14733,32.255
14734,22.515
14735,29.885
14736,19.055
14737,27.81
14738,26.628
14739,6.11
14740,16.72
14741,13.06
14742,1.04
14743,8.675
14744,25.482
14745,26.64
14746,45.845
14747,50.738
14748,51.88
14749,47.708
14750,40.23
14751,48.948
14752,21.855
14753,15.515
14754,14.525
14755,18.245
14756,23.095
14757,42.79
14758,29.91
14759,43.02
14760,65.828
14761,63.375
14762,35.092
14763,13.47
14764,16.105
14765,7.082
14766,8.982
14767,13.945
14768,1.62
14769,22.195
14770,8.375
14771,19.31
14772,21.728
14773,16.58
14774,4.667
14775,20.145
14776,16.588
14777,2.15
14778,13.718
14779,13.958
14780,6.747
14781,14.998
14782,17.658
14783,11.68
14784,7.085
14785,4.738
14786,9.702
14787,22.982
14788,8.445
14789,3.897
14790,9.058
14791,3.26
14792,9.628
14793,26.165
14794,19.078
14795,25.47
14796,8.272
14797,6.24
14798,5.75
14799,14.39
14800,11.36
14801,15.352
14802,1.31
14803,10.192
14804,12.282
14805,9.515
14806,11.86
14807,4.103
14808,7.157
14809,5.042
14810,5.53
14811,8.47
14812,4.352
14813,5.115
14814,9.33
14815,3.978
14816,14.395
14817,19.778
14818,10.23
14819,7.07
14820,11.06
14821,12.575
14822,15.48
14823,10.152
14824,11.532
14825,7.845
14826,3.88
14827,8.1
14828,17.135
14829,10.02
14830,6.45
14831,10.04
14832,10.958
14833,8.558
14834,21.805
14835,28.412
14836,13.705
14837,23.085
14838,28.978
14839,19.438
14840,19.688
14841,7.612
14842,21.232
14843,29.48
14844,52.26
14845,47.775
14846,47.065
14847,30.158
14848,20.443
14849,19.268
14850,20.292
14851,31.505
14852,19.875
14853,19.312
14854,39.365
14855,36.928
14856,35.262
14857,22.382
14858,21.29
14859,24.748
14860,19.62
14861,17.852
14862,29.605
14863,3.95
14864,36.415
14865,25.145
14866,43.64
14867,26.655
14868,36.998
14869,46.2
14870,65.06
14871,49.145
14872,30.01
14873,19.225
14874,38.042
14875,31.07
14876,26.358
14877,45.368
14878,31.388
14879,36.785
14880,29.943
14881,38.862
14882,41.67
14883,35.405
14884,25.245
14885,43.755
14886,36.918
14887,36.212
14888,32.08
14889,24.102
14890,30.798
14891,42.272
14892,59.408
14893,101.098
14894,77.23
14895,66.59
14896,49.238
14897,19.322
14898,42.682
14899,48.275
14900,52.012
14901,60.93
14902,58.525
14903,58.842
14904,52.598
14905,56.285
14906,57.028
14907,53.39
14908,45.98
14909,43.798
14910,51.19
14911,16.762
14912,38.018
14913,48.155
14914,56.95
14915,71.232
14916,86.5
14917,68.812
14918,67.45
14919,49.412
14920,47.99
14921,45.872
14922,40.74
14923,54.528
14924,57.815
14925,50.042
14926,57.542
14927,53.568
14928,42.838
14929,52.198
14930,55.832
14931,51.51
14932,53.095
14933,50.192
14934,51.418
14935,54.068
14936,15.603
14937,16.972
14938,18.34
14939,17.312
14940,14.485
14941,15.958
14942,2.77
14943,28.225
14944,39.078
14945,37.762
14946,31.052
14947,32.478
14948,33.93
14949,29.965
14950,35.218
14951,38.178
14952,30.808
14953,36.812
14954,37.002
14955,38.458
14956,38.42
14957,45.078
14958,42.202
14959,35.365
14960,23.118
14961,28.468
14962,36.348
14963,31.452
14964,32.63
14965,25.538
14966,29.828
14967,29.645
14968,13.512
14969,4.803
14970,19.072
14971,18.595
14972,8.07
14973,13.932
14974,10.558
14975,22.832
14976,30.815
14977,18.818
14978,30.612
14979,17.502
14980,29.572
14981,33.072
14982,24.13
14983,29.928
14984,33.152
14985,21.478
14986,37.49
14987,38.372
14988,24.07
14989,26.958
14990,25.165
14991,21.338
14992,26.398
14993,20.182
14994,21.648
14995,25.5
14996,22.255
14997,20.73
14998,20.28
14999,14.028
15000,10.99
15001,6.245
15002,4.267
15003,9.4
15004,8.485
15005,13.688
15006,26.265
15007,12.21
15008,15.55
15009,30.025
15010,9.792
15011,20.328
15012,20.248
15013,15.098
15014,14.808
15015,13.492
15016,7.308
15017,14.238
15018,14.898
15019,20.028
15020,27.535
15021,21.235
15022,22.238
15023,21.8
15024,14.908
15025,26.912
15026,20.058
15027,18.532
15028,31.468
15029,17.328
15030,28.895
15031,32.765
15032,71.998
15033,25.53
15034,41.532
15035,23.365
15036,26.318
15037,28.585
15038,16.792
15039,21.19
15040,18.388
15041,12.935
15042,27.592
15043,21.575
15044,37.47
15045,44.535
15046,22.062
15047,33.798
15048,35.472
15049,29.555
15050,45.855
15051,40.522
15052,33.098
15053,34.26
15054,38.828
15055,35.865
15056,40.458
15057,18.27
15058,21.11
15059,27.155
15060,27.198
15061,21.505
15062,29.512
15063,22.628
15064,21.775
15065,18.842
15066,29.405
15067,48.85
15068,49.288
15069,57.692
15070,68.855
15071,50.658
15072,49.778
15073,50.788
15074,45.76
15075,44.605
15076,33.36
15077,26.322
15078,39.282
15079,27.66
15080,33.902
15081,50.918
15082,36.388
15083,40.99
15084,51.18
15085,83.23
15086,46.322
15087,47.358
15088,25.108
15089,5.758
15090,2.36
15091,0.7
15092,13.738
15093,22.15
15094,29.188
15095,26.235
15096,20.622
15097,34.34
15098,26.88
15099,34.332
15100,35.405
15101,34.055
15102,49.095
15103,49.738
15104,58.478
15105,60.462
15106,51.305
15107,43.52
15108,49.815
15109,51.74
15110,51.355
15111,45.892
15112,51.3
15113,52.082
15114,52.375
15115,70.482
15116,74.192
15117,77.81
15118,69.918
15119,59.615
15120,42.54
15121,44.433
15122,56.255
15123,58.505
15124,54.132
15125,44.472
15126,47.568
15127,40.81
15128,34.032
15129,32.01
15130,39.28
15131,40.51
15132,49.212
15133,60.86
15134,7.64
15135,6.07
15136,23.27
15137,25.902
15138,19.218
15139,53.652
15140,38.582
15141,51.698
15142,67.525
15143,64.945
15144,61.9
15145,80.668
15146,78.16
15147,75.152
15148,61.702
15149,73.392
15150,82.775
15151,86.002
15152,67.325
15153,48.355
15154,56.12
15155,54.908
15156,46.805
15157,45.735
15158,43.5
15159,45.36
15160,28.245
15161,25.452
15162,29.91
15163,41.715
15164,42.362
15165,40.335
15166,47.718
15167,50.43
15168,55.395
15169,55.22
15170,80.545
15171,93.148
15172,71.42
15173,72.512
15174,64.207
15175,65.138
15176,68.648
15177,59.108
15178,54.098
15179,56.232
15180,47.405
15181,51.865
15182,49.89
15183,52.088
15184,66.532
15185,65.268
15186,51.198
15187,55.992
15188,69.538
15189,79.418
15190,84.688
15191,77.32
15192,77.13
15193,71.172
15194,85.618
15195,93.12
15196,84.825
15197,95.815
15198,95.6
15199,82.018
15200,98.068
15201,77.432
15202,74.75
15203,71.642
15204,58.435
15205,59.732
15206,51.922
15207,49.512
15208,45.24
15209,37.7
15210,48.21
15211,66.968
15212,71.66
15213,61.722
15214,48.028
15215,54.242
15216,53.972
15217,49.168
15218,43.995
15219,36.978
15220,40.442
15221,39.83
15222,60.99
15223,54.862
15224,48.988
15225,31.378
15226,47.648
15227,36.38
15228,47.08
15229,48.872
15230,44.805
15231,39.912
15232,38.852
15233,22.845
15234,15.762
15235,39.305
15236,36.905
15237,37.325
15238,40.208
15239,38.788
15240,39.328
15241,40.515
15242,47.192
15243,68.792
15244,73.868
15245,93.895
15246,66.372
15247,57.57
15248,54.42
15249,44.922
15250,58.52
15251,59.638
15252,54.55
15253,58.91
15254,53.87
15255,52.945
15256,37.042
15257,46.345
15258,49.03
15259,53.65
15260,53.31
15261,72.03
15262,71.388
15263,83.648
15264,68.188
15265,73.83
15266,88.288
15267,84.612
15268,118.815
15269,103.15
15270,88.788
15271,58.235
15272,66.108
15273,92.97
15274,80.44
15275,53.39
15276,57.788
15277,69.785
15278,49.372
15279,50.69
15280,46.875
15281,40.24
15282,34.735
15283,59.638
15284,83.69
15285,94.282
15286,65.052
15287,64.43
15288,63.688
15289,61.98
15290,64.975
15291,58.702
15292,67.59
15293,67.65
15294,85.245
15295,92.478
15296,97.725
15297,98.82
15298,79.495
15299,49.268
15300,60.925
15301,64.588
15302,36.588
15303,26.53
15304,26.768
15305,37.275
15306,20.302
15307,37.022
15308,51.985
15309,55.832
15310,50.382
15311,53.952
15312,52.585
15313,53.66
15314,56.762
15315,60.92
15316,62.415
15317,71.362
15318,81.315
15319,77.607
15320,88.053
15321,92.425
15322,72.138
15323,46.382
15324,58.228
15325,61.718
15326,40.98
15327,36.068
15328,35.402
15329,45.915
15330,49.032
15331,36.74
15332,47.098
15333,56.455
15334,51.245
15335,52.452
15336,51.152
15337,54.288
15338,52.372
15339,56.162
15340,65.102
15341,72.362
15342,77.238
15343,71.878
15344,69.762
15345,71.822
15346,96.478
15347,80.908
15348,57.802
15349,51.365
15350,39.328
15351,26.155
15352,24.8
15353,36.582
15354,12.615
15355,53.64
15356,65.155
15357,80.895
15358,64.098
15359,52.818
15360,63.58
15361,73.572
15362,79.342
15363,69.0
15364,72.0
15365,83.255
15366,84.345
15367,55.14
15368,58.092
15369,69.39
15370,64.868
15371,47.628
15372,58.06
15373,59.698
15374,38.885
15375,26.288
15376,35.828
15377,40.252
15378,51.84
15379,57.122
15380,40.358
15381,69.565
15382,73.338
15383,62.968
15384,56.952
15385,68.218
15386,103.56
15387,107.678
15388,108.178
15389,85.455
15390,74.95
15391,70.155
15392,76.442
15393,76.498
15394,80.135
15395,75.902
15396,56.222
15397,46.25
15398,30.47
15399,29.458
15400,40.83
15401,36.558
15402,51.218
15403,69.278
15404,62.785
15405,74.505
15406,84.065
15407,96.772
15408,103.15
15409,92.315
15410,89.35
15411,94.84
15412,103.582
15413,103.755
15414,82.31
15415,70.165
15416,70.012
15417,65.27
15418,52.41
15419,90.72
15420,85.248
15421,82.282
15422,72.42
15423,58.328
15424,52.778
15425,64.89
15426,48.988
15427,84.675
15428,116.845
15429,123.818
15430,113.02
15431,117.452
15432,113.545
15433,121.022
15434,133.662
15435,121.465
15436,110.535
15437,104.208
15438,111.545
15439,81.565
15440,85.832
15441,50.242
15442,57.255
15443,32.135
15444,39.45
15445,41.19
15446,38.0
15447,40.155
15448,12.867
15449,17.211
15450,21.555
15451,41.082
15452,90.452
15453,115.595
15454,103.79
15455,113.355
15456,116.465
15457,103.17
15458,146.89
15459,124.07
15460,103.658
15461,96.605
15462,74.398
15463,47.598
15464,7.56
15465,36.64
15466,37.738
15467,36.685
15468,39.635
15469,41.792
15470,30.98
15471,24.73
15472,33.31
15473,35.725
15474,24.25
15475,59.585
15476,56.4
15477,62.958
15478,75.768
15479,74.98
15480,74.268
15481,80.478
15482,86.768
15483,85.39
15484,91.76
15485,82.61
15486,63.042
15487,37.392
15488,27.462
15489,30.465
15490,15.638
15491,37.97
15492,38.078
15493,41.345
15494,29.605
15495,5.545
15496,24.79
15497,27.638
15498,41.162
15499,49.238
15500,67.775
15501,64.862
15502,74.962
15503,86.378
15504,104.855
15505,102.202
15506,92.065
15507,81.73
15508,64.762
15509,52.892
15510,43.998
15511,29.158
15512,35.572
15513,42.098
15514,34.418
15515,36.72
15516,37.425
15517,47.945
15518,30.575
15519,13.97
15520,24.612
15521,34.898
15522,43.952
15523,55.935
15524,64.025
15525,76.812
15526,82.492
15527,83.438
15528,76.49
15529,88.795
15530,79.218
15531,58.405
15532,44.952
15533,44.938
15534,38.67
15535,32.018
15536,28.832
15537,35.09
15538,39.49
15539,27.415
15540,25.36
15541,13.675
15542,24.63
15543,27.3
15544,37.218
15545,52.072
15546,60.438
15547,70.315
15548,80.552
15549,79.867
15550,75.735
15551,124.168
15552,121.448
15553,140.51
15554,165.132
15555,149.992
15556,135.668
15557,141.352
15558,146.888
15559,121.282
15560,70.452
15561,69.385
15562,87.115
15563,55.408
15564,46.312
15565,23.232
15566,2.62
15567,4.425
15568,6.23
15569,17.84
15570,34.165
15571,41.458
15572,55.952
15573,72.94
15574,86.858
15575,99.865
15576,96.995
15577,131.952
15578,130.91
15579,165.908
15580,197.715
15581,187.585
15582,149.788
15583,120.648
15584,109.718
15585,89.178
15586,47.582
15587,38.348
15588,50.532
15589,45.025
15590,44.162
15591,42.838
15592,49.18
15593,42.98
15594,37.135
15595,67.25
15596,80.5
15597,97.268
15598,122.07
15599,135.608
15600,154.198
15601,156.702
15602,143.332
15603,157.555
15604,185.74
15605,170.99
15606,154.072
15607,139.668
15608,138.025
15609,151.465
15610,137.662
15611,154.045
15612,84.47
15613,67.105
15614,39.51
15615,33.562
15616,35.062
15617,36.788
15618,64.83
15619,99.675
15620,116.115
15621,134.142
15622,155.4
15623,180.118
15624,189.768
15625,184.298
15626,167.032
15627,190.008
15628,197.83
15629,179.338
15630,172.718
15631,161.442
15632,158.39
15633,178.448
15634,119.392
15635,66.965
15636,60.96
15637,55.068
15638,34.222
15639,19.337
15640,20.435
15641,43.035
15642,57.748
15643,73.318
15644,83.78
15645,110.388
15646,108.355
15647,101.048
15648,101.38
15649,129.312
15650,112.335
15651,126.052
15652,131.96
15653,138.155
15654,146.517
15655,137.233
15656,147.705
15657,71.882
15658,28.918
15659,28.922
15660,29.77
15661,31.385
15662,33.265
15663,37.05
15664,37.708
15665,49.078
15666,77.178
15667,62.052
15668,74.72
15669,88.167
15670,92.308
15671,99.325
15672,95.655
15673,120.485
15674,110.538
15675,107.385
15676,98.795
15677,104.002
15678,110.058
15679,95.528
15680,94.59
15681,95.038
15682,73.27
15683,62.515
15684,38.428
15685,61.678
15686,58.335
15687,51.91
15688,36.118
15689,36.658
15690,31.548
15691,27.862
15692,33.272
15693,22.88
15694,28.302
15695,42.638
15696,16.745
15697,19.87
15698,21.805
15699,30.185
15700,29.3
15701,20.738
15702,31.895
15703,32.668
15704,32.425
15705,36.51
15706,34.685
15707,34.43
15708,58.8
15709,63.722
15710,49.518
15711,43.958
15712,43.575
15713,50.162
15714,60.91
15715,61.63
15716,66.935
15717,78.745
15718,84.462
15719,78.06
15720,61.518
15721,57.825
15722,70.26
15723,63.052
15724,75.618
15725,77.352
15726,76.242
15727,63.888
15728,69.652
15729,62.602
15730,45.155
15731,44.635
15732,33.242
15733,38.288
15734,28.592
15735,14.212
15736,26.62
15737,20.37
15738,33.052
15739,56.658
15740,66.84
15741,72.975
15742,61.548
15743,75.39
15744,50.752
15745,30.915
15746,48.325
15747,46.112
15748,59.433
15749,73.74
15750,75.98
15751,62.988
15752,62.178
15753,82.2
15754,76.428
15755,64.03
15756,44.228
15757,48.418
15758,37.75
15759,25.095
15760,25.44
15761,30.73
15762,41.62
15763,50.15
15764,56.512
15765,75.09
15766,75.252
15767,96.11
15768,104.748
15769,127.855
15770,125.052
15771,135.95
15772,133.242
15773,126.135
15774,182.222
15775,179.38
15776,170.308
15777,139.408
15778,117.67
15779,32.4
15780,50.582
15781,59.648
15782,53.965
15783,59.922
15784,56.878
15785,49.295
15786,35.742
15787,62.15
15788,82.148
15789,78.942
15790,87.268
15791,112.48
15792,103.502
15793,99.452
15794,146.49
15795,175.12
15796,182.822
15797,160.035
15798,205.342
15799,185.258
15800,170.7
15801,158.098
15802,101.358
15803,93.855
15804,98.982
15805,107.285
15806,89.965
15807,60.145
15808,67.682
15809,95.04
15810,103.812
15811,77.238
15812,103.552
15813,148.888
15814,158.822
15815,175.195
15816,164.862
15817,146.492
15818,163.038
15819,183.142
15820,198.832
15821,199.162
15822,197.592
15823,186.768
15824,175.842
15825,187.365
15826,221.298
15827,219.488
15828,175.435
15829,157.632
15830,153.095
15831,66.552
15832,53.028
15833,58.162
15834,83.732
15835,80.722
15836,93.88
15837,98.608
15838,101.762
15839,131.235
15840,157.282
15841,182.775
15842,202.328
15843,248.242
15844,208.088
15845,214.448
15846,248.148
15847,179.365
